Average Rating,Average Difficulty,Number of Ratings,Received a Pepper?,Proportion Retake,Online Ratings,Male,Female
1.0,5.0,1.0,0.0,,0.0,0,1
4.7,1.6,10.0,1.0,100.0,0.0,0,0
4.3,3.7,3.0,1.0,,0.0,0,0
4.5,4.0,2.0,0.0,,0.0,1,0
3.9,4.0,4.0,0.0,,0.0,1,0
2.8,3.3,6.0,0.0,,0.0,0,0
3.3,2.8,4.0,1.0,,1.0,1,1
4.3,3.7,3.0,1.0,,0.0,0,1
1.5,2.5,2.0,0.0,,0.0,1,0
,,,,,,0,0
,,,,,,0,0
3.8,3.2,12.0,1.0,67.0,0.0,0,1
4.5,3.0,1.0,1.0,,0.0,0,1
5.0,3.0,1.0,0.0,,0.0,0,1
2.9,3.7,9.0,1.0,43.0,0.0,0,0
5.0,1.3,3.0,0.0,,0.0,0,0
2.0,3.3,3.0,1.0,,0.0,0,1
4.3,2.5,17.0,0.0,86.0,3.0,0,0
2.0,4.2,5.0,0.0,,0.0,0,1
1.9,4.0,5.0,0.0,,1.0,0,1
,,,,,,0,0
3.8,2.2,7.0,0.0,,0.0,0,1
4.5,3.0,6.0,0.0,100.0,0.0,0,1
4.0,3.0,1.0,1.0,,0.0,1,0
3.5,1.0,1.0,0.0,,1.0,0,1
1.0,5.0,1.0,0.0,,0.0,0,1
4.6,1.4,5.0,0.0,,0.0,1,0
4.0,2.5,2.0,0.0,,0.0,0,0
4.5,4.0,1.0,0.0,,0.0,0,0
5.0,2.0,1.0,0.0,,0.0,1,0
3.1,4.3,3.0,0.0,,0.0,1,0
4.8,2.5,2.0,1.0,,0.0,0,1
4.9,2.0,8.0,1.0,100.0,0.0,0,1
2.5,4.0,2.0,0.0,,0.0,1,0
,,,,,,0,0
1.3,2.5,2.0,0.0,,0.0,0,1
,,,,,,0,0
1.3,4.5,2.0,0.0,,2.0,0,1
4.5,2.0,1.0,0.0,,0.0,0,1
,,,,,,0,0
3.5,3.0,1.0,1.0,,0.0,0,0
1.8,2.4,5.0,0.0,,3.0,0,1
5.0,3.5,2.0,1.0,,0.0,1,1
5.0,3.0,1.0,0.0,,0.0,1,0
3.2,3.4,7.0,0.0,,0.0,0,1
5.0,3.0,2.0,1.0,,1.0,0,0
3.5,3.4,7.0,0.0,100.0,0.0,0,0
3.0,3.1,9.0,0.0,38.0,0.0,0,0
4.7,2.6,7.0,1.0,100.0,0.0,1,0
4.0,3.0,2.0,0.0,,0.0,1,0
2.7,4.2,6.0,0.0,,3.0,1,0
2.2,4.3,3.0,0.0,,0.0,0,0
,,,,,,0,0
,,,,,,0,0
3.9,2.6,9.0,0.0,,0.0,0,0
5.0,2.0,2.0,1.0,,1.0,0,1
,,,,,,0,0
,,,,,,0,0
4.0,3.0,1.0,0.0,,0.0,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
4.7,2.8,4.0,0.0,,0.0,1,0
4.8,2.6,11.0,1.0,,0.0,1,0
4.9,2.2,5.0,1.0,,0.0,0,1
4.7,2.0,5.0,1.0,,0.0,0,1
,,,,,,0,0
3.5,2.0,1.0,0.0,,0.0,0,1
5.0,1.0,1.0,0.0,,0.0,1,0
5.0,1.3,3.0,1.0,,0.0,0,0
,,,,,,0,0
4.3,2.3,6.0,1.0,,0.0,1,0
2.3,4.0,9.0,1.0,38.0,1.0,0,1
,,,,,,0,0
4.5,3.0,1.0,0.0,,0.0,1,0
4.5,4.0,1.0,1.0,,0.0,1,1
5.0,1.0,1.0,1.0,,0.0,0,1
3.0,3.0,1.0,1.0,,0.0,1,0
4.6,3.5,6.0,1.0,100.0,0.0,1,0
5.0,4.0,2.0,0.0,,0.0,1,0
4.3,3.5,2.0,0.0,,0.0,0,1
,,,,,,0,0
4.3,2.6,10.0,0.0,100.0,0.0,0,0
3.7,2.7,3.0,0.0,,0.0,0,1
,,,,,,0,0
4.5,2.0,1.0,1.0,,0.0,0,1
5.0,2.6,9.0,1.0,100.0,0.0,1,0
,,,,,,0,0
,,,,,,0,0
1.0,4.0,1.0,0.0,,0.0,0,0
5.0,4.0,1.0,1.0,,0.0,0,0
4.5,3.1,12.0,1.0,82.0,5.0,1,1
4.8,2.3,6.0,1.0,,0.0,1,0
4.8,1.5,2.0,1.0,,0.0,0,0
4.4,3.2,8.0,1.0,60.0,0.0,0,1
,,,,,,0,0
2.9,2.8,17.0,0.0,50.0,0.0,1,0
4.4,2.9,21.0,1.0,94.0,1.0,0,1
3.9,2.5,7.0,0.0,,0.0,0,1
1.0,4.0,1.0,0.0,,0.0,0,0
4.0,2.0,1.0,0.0,,0.0,0,1
4.5,2.5,2.0,0.0,,0.0,1,0
4.3,2.3,6.0,0.0,,0.0,1,0
3.3,3.3,6.0,0.0,,0.0,1,0
4.3,3.5,2.0,0.0,,0.0,0,1
,,,,,,0,0
3.0,3.0,1.0,0.0,,1.0,0,1
5.0,4.0,1.0,0.0,,0.0,1,0
4.7,3.0,3.0,0.0,,0.0,0,1
4.3,3.0,15.0,1.0,82.0,1.0,0,0
5.0,2.7,3.0,1.0,,0.0,1,0
4.8,2.0,2.0,0.0,,0.0,1,0
3.9,2.2,7.0,0.0,,0.0,1,0
4.4,2.9,9.0,1.0,100.0,0.0,0,0
4.3,3.3,8.0,1.0,100.0,0.0,0,0
4.8,2.8,6.0,1.0,,0.0,1,0
3.8,3.7,20.0,0.0,64.0,0.0,0,0
4.5,2.0,8.0,0.0,,1.0,1,0
4.6,1.5,9.0,1.0,,0.0,1,0
,,,,,,0,0
,,,,,,0,0
5.0,1.0,1.0,1.0,,0.0,0,0
3.1,2.9,8.0,1.0,67.0,0.0,0,1
,,,,,,0,0
4.5,2.6,8.0,1.0,100.0,1.0,0,1
4.0,3.8,4.0,1.0,,0.0,0,1
3.4,3.7,12.0,1.0,71.0,1.0,1,0
4.5,3.3,11.0,0.0,83.0,1.0,0,0
2.3,2.3,3.0,0.0,,2.0,0,1
4.5,2.5,4.0,1.0,,0.0,0,0
,,,,,,0,0
5.0,1.3,3.0,1.0,,0.0,0,0
3.3,2.3,4.0,0.0,,1.0,0,0
2.5,4.4,7.0,0.0,,0.0,1,0
2.0,1.0,1.0,0.0,,0.0,0,0
,,,,,,0,0
3.8,3.0,3.0,0.0,,0.0,0,1
4.7,2.1,7.0,1.0,80.0,0.0,1,0
4.7,2.7,3.0,0.0,,0.0,0,0
3.6,2.0,5.0,1.0,,0.0,0,1
2.9,4.2,4.0,0.0,,0.0,1,0
,,,,,,0,0
3.5,4.3,3.0,1.0,,0.0,0,1
2.0,3.5,2.0,0.0,,0.0,0,0
1.6,4.0,8.0,0.0,,0.0,0,0
3.0,5.0,1.0,0.0,,0.0,0,1
4.6,3.0,7.0,1.0,,0.0,0,0
,,,,,,0,0
5.0,1.7,7.0,0.0,100.0,0.0,1,0
,,,,,,0,0
3.5,2.6,10.0,1.0,86.0,0.0,1,0
,,,,,,0,0
,,,,,,0,0
1.7,3.0,3.0,0.0,,0.0,0,0
5.0,3.0,1.0,0.0,,0.0,0,1
,,,,,,0,0
4.8,2.0,2.0,0.0,,0.0,1,0
1.7,4.0,3.0,0.0,,0.0,0,0
,,,,,,0,0
4.5,2.0,1.0,0.0,,0.0,0,1
5.0,1.5,4.0,1.0,,0.0,1,0
4.3,3.3,4.0,0.0,,0.0,0,0
3.5,2.0,1.0,0.0,,0.0,1,0
3.3,3.0,3.0,0.0,,0.0,0,0
5.0,3.0,1.0,0.0,,0.0,1,1
2.8,3.2,5.0,0.0,,0.0,0,1
4.8,2.5,2.0,1.0,,0.0,0,1
4.7,2.7,10.0,0.0,100.0,0.0,0,0
4.8,3.5,2.0,1.0,,0.0,0,0
1.5,4.0,1.0,0.0,,0.0,1,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
2.0,2.0,1.0,0.0,,0.0,0,1
2.4,3.0,7.0,0.0,20.0,0.0,1,0
,,,,,,0,0
3.3,1.0,3.0,0.0,,0.0,0,1
5.0,1.2,6.0,1.0,,1.0,1,0
4.5,2.9,10.0,1.0,100.0,0.0,1,0
,,,,,,0,0
3.1,4.0,7.0,0.0,,0.0,1,1
5.0,3.0,1.0,1.0,,0.0,0,1
,,,,,,0,0
4.5,1.5,2.0,0.0,,0.0,0,1
2.8,4.5,2.0,0.0,,0.0,0,0
,,,,,,0,0
5.0,4.0,1.0,0.0,,0.0,1,0
2.3,3.8,5.0,1.0,,0.0,0,1
4.5,3.0,1.0,0.0,,0.0,0,1
3.5,3.0,1.0,0.0,,0.0,1,0
4.5,2.3,7.0,0.0,100.0,0.0,0,1
,,,,,,0,0
5.0,1.7,9.0,1.0,,0.0,0,1
4.3,1.0,2.0,0.0,,1.0,0,1
,,,,,,0,0
3.0,4.0,1.0,1.0,,0.0,1,0
3.0,3.1,9.0,0.0,50.0,2.0,0,1
,,,,,,0,0
4.8,3.0,2.0,1.0,,1.0,0,1
4.3,2.3,6.0,1.0,,0.0,0,0
4.5,2.7,3.0,1.0,,0.0,1,0
4.8,1.5,4.0,1.0,,0.0,0,1
5.0,2.5,2.0,1.0,,0.0,0,0
4.5,1.5,2.0,1.0,,0.0,0,1
4.4,2.2,5.0,0.0,,0.0,0,1
3.3,3.7,3.0,0.0,,2.0,0,1
4.3,3.7,3.0,0.0,,0.0,0,1
4.4,3.3,6.0,0.0,100.0,4.0,1,0
2.0,3.0,1.0,0.0,,0.0,0,0
,,,,,,0,0
5.0,2.0,1.0,0.0,,1.0,0,1
,,,,,,0,0
4.5,3.5,4.0,0.0,,0.0,1,0
4.0,4.0,1.0,1.0,,0.0,0,1
4.0,2.0,1.0,0.0,,0.0,1,0
4.6,2.2,6.0,0.0,,0.0,0,1
2.3,4.0,3.0,0.0,,0.0,0,1
4.7,2.1,26.0,1.0,100.0,2.0,0,0
5.0,3.0,1.0,1.0,,1.0,0,0
4.9,1.7,4.0,1.0,,0.0,0,0
4.8,2.0,5.0,1.0,,0.0,0,1
3.8,2.8,10.0,0.0,,0.0,1,0
,,,,,,0,0
4.5,1.0,2.0,0.0,,0.0,0,0
4.5,3.3,4.0,1.0,,0.0,0,0
5.0,3.0,1.0,0.0,,0.0,1,0
5.0,3.0,2.0,1.0,,0.0,0,1
2.6,3.0,4.0,0.0,,0.0,0,0
4.0,3.0,6.0,0.0,100.0,0.0,0,0
4.3,2.7,7.0,1.0,,0.0,0,1
5.0,2.5,2.0,1.0,,1.0,1,0
2.5,4.0,1.0,0.0,,0.0,0,0
1.5,4.0,1.0,0.0,,0.0,0,0
2.8,2.3,7.0,0.0,,0.0,1,0
,,,,,,0,0
4.0,1.7,3.0,0.0,,0.0,1,0
1.5,4.0,1.0,0.0,,0.0,1,0
4.5,3.0,1.0,0.0,,0.0,0,0
4.0,2.0,1.0,0.0,,0.0,1,0
4.5,2.5,17.0,1.0,91.0,0.0,1,0
,,,,,,0,0
5.0,2.7,3.0,1.0,,0.0,0,1
3.8,3.1,11.0,1.0,75.0,1.0,0,1
4.9,2.5,4.0,1.0,,0.0,1,0
2.8,2.8,6.0,0.0,,0.0,1,0
,,,,,,0,0
4.0,2.8,4.0,1.0,,0.0,0,0
4.0,3.0,1.0,0.0,,0.0,1,0
4.0,3.0,1.0,0.0,,0.0,0,1
1.0,4.0,1.0,0.0,,0.0,1,0
3.3,2.8,6.0,0.0,50.0,0.0,1,0
3.5,3.0,1.0,1.0,,0.0,1,1
1.0,5.0,1.0,0.0,,0.0,0,0
4.4,1.7,7.0,1.0,83.0,0.0,0,0
5.0,3.0,1.0,0.0,,0.0,1,0
,,,,,,0,0
,,,,,,0,0
4.5,1.0,1.0,0.0,,0.0,1,0
4.9,1.8,4.0,1.0,,0.0,0,0
4.3,3.1,16.0,1.0,86.0,0.0,1,0
4.5,1.0,1.0,0.0,,0.0,0,1
5.0,3.0,3.0,0.0,,2.0,1,0
4.4,1.6,5.0,1.0,,0.0,0,1
,,,,,,0,0
5.0,2.5,2.0,1.0,,0.0,1,0
1.0,4.0,3.0,0.0,,1.0,0,1
3.9,2.5,13.0,0.0,63.0,0.0,1,0
4.3,1.9,18.0,1.0,78.0,2.0,0,0
,,,,,,0,0
4.0,3.0,1.0,0.0,,1.0,0,1
,,,,,,0,0
3.9,3.7,11.0,1.0,71.0,0.0,1,0
4.8,2.0,2.0,1.0,,0.0,0,1
,,,,,,0,0
3.2,4.0,15.0,0.0,50.0,0.0,1,0
,,,,,,0,0
1.6,3.9,7.0,0.0,17.0,0.0,0,0
5.0,1.0,1.0,1.0,,0.0,1,0
5.0,1.0,1.0,0.0,,0.0,0,1
4.5,3.1,14.0,1.0,90.0,1.0,0,1
,,,,,,0,0
4.7,3.0,7.0,1.0,100.0,0.0,0,1
4.4,3.6,5.0,1.0,,0.0,0,1
5.0,1.5,2.0,1.0,,0.0,0,0
1.0,4.5,4.0,0.0,,0.0,0,0
1.0,5.0,1.0,0.0,,0.0,1,0
,,,,,,0,0
,,,,,,0,0
3.7,4.0,3.0,1.0,,0.0,1,0
5.0,2.0,1.0,1.0,,0.0,0,0
,,,,,,0,0
4.5,1.0,1.0,0.0,,0.0,1,0
4.7,1.3,3.0,0.0,,0.0,0,1
,,,,,,0,0
2.4,3.4,7.0,0.0,20.0,0.0,0,1
5.0,3.5,2.0,0.0,,0.0,1,0
3.0,4.0,1.0,0.0,,0.0,1,0
5.0,3.0,2.0,0.0,,0.0,0,1
5.0,2.0,3.0,1.0,,0.0,1,0
4.8,1.4,5.0,1.0,,0.0,0,0
4.1,2.8,11.0,0.0,70.0,0.0,0,1
4.0,4.0,1.0,0.0,,0.0,1,0
,,,,,,0,0
,,,,,,0,0
2.4,4.0,5.0,0.0,40.0,0.0,0,0
4.7,3.4,14.0,0.0,100.0,14.0,1,0
,,,,,,0,0
2.2,4.3,6.0,0.0,,0.0,0,1
,,,,,,0,0
4.0,1.0,2.0,0.0,,0.0,0,0
3.2,3.4,14.0,0.0,56.0,0.0,0,0
4.5,2.0,1.0,0.0,,0.0,0,1
4.9,2.5,6.0,1.0,,0.0,1,0
3.3,4.0,3.0,0.0,,0.0,1,0
,,,,,,0,0
4.1,2.0,4.0,0.0,,0.0,0,0
3.0,3.0,1.0,0.0,,0.0,0,0
4.5,2.5,2.0,0.0,,0.0,0,1
3.2,3.8,9.0,0.0,50.0,0.0,1,0
1.5,3.5,2.0,0.0,,1.0,0,1
5.0,3.0,4.0,1.0,,0.0,1,1
2.0,4.0,1.0,0.0,,0.0,0,1
3.5,1.0,1.0,0.0,,1.0,0,1
5.0,2.5,2.0,1.0,,2.0,1,0
,,,,,,0,0
3.0,3.3,11.0,0.0,50.0,3.0,0,1
2.7,3.1,8.0,0.0,50.0,0.0,0,1
4.2,2.8,10.0,1.0,,0.0,1,0
5.0,3.0,1.0,1.0,,1.0,0,1
,,,,,,0,0
4.0,4.0,1.0,0.0,,0.0,1,0
4.5,1.7,6.0,1.0,,0.0,0,1
3.9,3.3,4.0,0.0,,0.0,0,1
3.2,3.4,5.0,0.0,,1.0,0,1
5.0,3.0,1.0,1.0,,0.0,1,1
4.8,3.8,4.0,0.0,,0.0,0,0
5.0,1.6,5.0,0.0,,1.0,0,0
3.0,3.0,2.0,0.0,,1.0,1,0
4.5,3.3,4.0,1.0,,0.0,0,0
4.8,2.1,7.0,1.0,100.0,0.0,1,0
4.7,1.7,3.0,0.0,,0.0,0,0
4.0,2.8,5.0,0.0,60.0,0.0,1,0
4.3,2.5,2.0,0.0,,0.0,0,1
4.6,2.4,5.0,1.0,,0.0,0,1
4.0,4.0,1.0,0.0,,0.0,1,0
,,,,,,0,0
3.3,3.7,3.0,0.0,,0.0,0,1
3.8,2.7,3.0,0.0,,0.0,1,0
,,,,,,0,0
4.8,3.0,2.0,1.0,,2.0,1,0
4.0,4.0,1.0,0.0,,0.0,0,1
4.8,2.8,5.0,0.0,,0.0,0,1
5.0,2.6,5.0,1.0,,1.0,1,0
2.1,4.5,4.0,0.0,,0.0,1,0
4.4,2.5,4.0,0.0,,0.0,1,0
,,,,,,0,0
5.0,1.0,1.0,0.0,,0.0,1,0
3.5,1.0,1.0,0.0,,0.0,1,0
4.7,2.6,5.0,0.0,,0.0,0,1
2.7,2.0,3.0,0.0,,0.0,0,0
4.4,3.0,19.0,1.0,93.0,7.0,1,0
2.3,2.5,2.0,0.0,,0.0,1,0
5.0,1.0,1.0,0.0,,0.0,0,1
4.0,5.0,1.0,0.0,,0.0,1,0
3.9,3.0,3.0,0.0,,0.0,1,0
2.5,3.4,11.0,0.0,29.0,0.0,0,0
,,,,,,0,0
3.3,3.5,9.0,0.0,50.0,0.0,0,1
5.0,2.0,2.0,1.0,,1.0,0,1
4.6,4.0,8.0,1.0,,0.0,1,0
4.4,1.7,7.0,1.0,100.0,0.0,0,1
3.8,3.5,8.0,0.0,100.0,0.0,1,1
2.3,2.3,3.0,0.0,,0.0,1,0
2.5,4.2,4.0,0.0,,0.0,0,1
2.3,2.7,7.0,0.0,,0.0,0,0
4.9,2.4,5.0,1.0,,0.0,1,0
5.0,2.0,3.0,1.0,,0.0,0,1
4.5,2.5,19.0,0.0,90.0,0.0,1,0
4.0,3.0,2.0,0.0,,0.0,0,1
4.5,1.8,4.0,0.0,,0.0,0,1
4.0,4.0,1.0,1.0,,0.0,1,0
2.0,4.0,1.0,1.0,,0.0,1,0
2.8,2.4,8.0,1.0,29.0,0.0,0,0
5.0,1.0,1.0,1.0,,0.0,1,1
5.0,3.0,1.0,1.0,,0.0,0,1
,,,,,,0,0
4.5,2.5,12.0,0.0,89.0,0.0,1,0
4.0,2.0,1.0,0.0,,0.0,1,1
4.3,2.5,2.0,0.0,,0.0,1,0
5.0,4.0,3.0,1.0,,0.0,1,0
5.0,2.5,2.0,1.0,,0.0,0,0
1.2,3.7,3.0,0.0,,0.0,0,1
1.0,4.3,3.0,0.0,,0.0,0,1
4.0,2.0,3.0,0.0,,0.0,0,0
4.6,3.6,7.0,1.0,100.0,0.0,1,0
4.5,2.0,2.0,0.0,,0.0,1,0
3.8,2.5,2.0,0.0,,1.0,0,1
,,,,,,0,0
2.0,3.0,1.0,0.0,,1.0,0,1
1.0,4.0,1.0,0.0,,0.0,1,0
3.3,3.0,9.0,0.0,67.0,0.0,0,1
5.0,2.3,4.0,1.0,,4.0,0,1
,,,,,,0,0
5.0,2.0,1.0,1.0,,0.0,0,1
4.5,3.2,10.0,1.0,100.0,0.0,1,0
3.1,3.8,4.0,0.0,,0.0,0,1
5.0,2.5,2.0,0.0,,0.0,0,1
4.5,2.8,6.0,1.0,,1.0,0,1
4.5,3.0,2.0,0.0,,1.0,1,0
1.5,2.0,1.0,0.0,,0.0,0,0
3.0,3.0,1.0,0.0,,1.0,0,1
5.0,3.0,1.0,0.0,,1.0,0,0
4.7,1.6,13.0,0.0,100.0,0.0,0,1
5.0,1.0,1.0,1.0,,0.0,0,0
,,,,,,0,0
1.5,3.5,2.0,0.0,,2.0,0,1
2.4,3.0,7.0,0.0,33.0,0.0,1,0
5.0,3.7,6.0,1.0,,0.0,1,0
5.0,1.0,2.0,0.0,,0.0,1,0
5.0,1.5,2.0,0.0,,1.0,1,1
3.3,3.5,4.0,1.0,,0.0,0,0
3.0,3.0,1.0,0.0,,1.0,0,1
4.4,3.0,5.0,1.0,,0.0,0,1
2.0,3.5,4.0,0.0,,0.0,0,1
4.5,2.3,9.0,1.0,83.0,3.0,0,0
4.5,3.5,2.0,0.0,,0.0,1,0
2.5,3.0,1.0,0.0,,0.0,1,0
,,,,,,0,0
5.0,2.0,1.0,1.0,,0.0,0,0
5.0,1.5,6.0,1.0,,0.0,1,0
,,,,,,0,0
5.0,1.0,1.0,1.0,,0.0,1,1
5.0,1.5,6.0,1.0,100.0,0.0,0,1
2.0,1.0,1.0,0.0,,0.0,1,0
5.0,3.0,1.0,0.0,,0.0,1,0
,,,,,,0,0
5.0,1.0,1.0,1.0,,0.0,1,0
3.4,3.9,10.0,0.0,80.0,0.0,1,0
2.7,3.8,4.0,0.0,,0.0,0,1
1.0,4.0,1.0,0.0,,0.0,1,0
,,,,,,0,0
,,,,,,0,0
4.8,2.5,4.0,0.0,,1.0,1,0
,,,,,,0,0
3.5,3.0,2.0,0.0,,0.0,0,0
4.8,2.8,4.0,0.0,,1.0,1,0
4.8,3.7,13.0,0.0,,0.0,0,0
4.0,1.0,1.0,0.0,,0.0,0,1
,,,,,,0,0
3.9,3.3,6.0,1.0,,0.0,0,0
1.3,3.5,2.0,1.0,,0.0,0,0
2.3,3.5,4.0,0.0,,0.0,1,0
4.3,2.8,6.0,1.0,,0.0,0,1
,,,,,,0,0
1.4,4.4,12.0,0.0,14.0,0.0,0,1
5.0,3.0,2.0,0.0,,0.0,0,1
4.6,2.9,9.0,1.0,,1.0,0,1
4.3,2.0,5.0,1.0,,0.0,1,0
3.0,3.3,3.0,0.0,,0.0,0,0
4.0,2.0,1.0,0.0,,0.0,0,0
4.5,3.0,1.0,0.0,,0.0,0,1
2.0,4.0,1.0,0.0,,1.0,0,1
4.8,1.8,4.0,0.0,,0.0,0,1
1.1,1.3,3.0,0.0,,0.0,0,1
2.0,2.0,1.0,0.0,,0.0,1,0
4.3,2.5,6.0,0.0,,0.0,0,0
4.7,1.0,3.0,1.0,,0.0,1,0
4.0,2.3,3.0,1.0,,0.0,0,1
3.0,2.9,7.0,1.0,,0.0,0,0
4.8,3.0,2.0,0.0,,0.0,0,1
5.0,1.4,5.0,1.0,,0.0,0,1
4.5,2.7,3.0,1.0,,0.0,0,1
3.3,3.1,7.0,0.0,57.0,0.0,0,1
,,,,,,0,0
3.5,2.0,2.0,0.0,,0.0,0,1
4.3,2.4,16.0,0.0,100.0,0.0,0,1
1.8,3.5,4.0,0.0,,1.0,0,1
5.0,1.7,3.0,0.0,,0.0,1,0
3.5,1.4,22.0,0.0,56.0,0.0,1,0
,,,,,,0,0
5.0,1.0,1.0,1.0,,0.0,1,0
4.2,1.7,20.0,0.0,85.0,6.0,1,0
,,,,,,0,0
,,,,,,0,0
5.0,1.0,1.0,1.0,,0.0,0,1
2.6,3.7,3.0,0.0,,0.0,0,0
5.0,1.5,2.0,0.0,,2.0,0,1
4.7,1.7,3.0,1.0,,0.0,1,0
1.0,3.0,1.0,0.0,,0.0,0,1
5.0,3.0,1.0,1.0,,0.0,0,1
3.6,2.9,14.0,0.0,83.0,0.0,1,1
4.4,3.0,5.0,1.0,,0.0,1,0
5.0,3.0,4.0,1.0,,0.0,0,1
4.3,1.7,3.0,0.0,,0.0,0,0
5.0,3.0,1.0,1.0,,0.0,1,0
5.0,1.0,2.0,0.0,,0.0,1,0
4.5,3.0,1.0,0.0,,0.0,0,0
3.5,4.0,8.0,0.0,100.0,0.0,0,1
3.8,3.0,6.0,0.0,,0.0,0,1
,,,,,,0,0
4.6,2.4,14.0,0.0,100.0,0.0,0,0
2.3,3.3,6.0,0.0,,0.0,0,0
5.0,2.0,1.0,0.0,,1.0,0,1
,,,,,,0,0
,,,,,,0,0
4.0,2.2,5.0,0.0,,0.0,1,0
5.0,2.0,1.0,0.0,,0.0,0,0
,,,,,,0,0
4.7,3.0,3.0,0.0,,0.0,1,0
4.5,1.5,4.0,1.0,,0.0,1,0
5.0,1.9,9.0,1.0,100.0,0.0,0,1
2.3,4.0,2.0,0.0,,0.0,0,0
4.3,2.5,4.0,0.0,,0.0,1,1
5.0,3.0,1.0,1.0,,0.0,0,1
5.0,3.0,2.0,1.0,,0.0,0,1
3.0,3.7,3.0,0.0,,0.0,1,0
2.4,2.5,16.0,1.0,17.0,0.0,0,1
3.0,5.0,1.0,0.0,,0.0,0,1
2.8,3.0,4.0,0.0,,0.0,1,0
5.0,4.0,1.0,1.0,,0.0,1,0
3.1,4.7,3.0,1.0,,0.0,1,0
2.0,3.8,6.0,0.0,,0.0,0,0
4.5,1.0,1.0,0.0,,0.0,1,0
3.9,2.9,19.0,1.0,73.0,0.0,1,0
4.8,2.0,2.0,1.0,,0.0,1,0
4.5,3.0,2.0,0.0,,0.0,0,0
3.9,2.0,3.0,0.0,,2.0,1,1
4.2,3.5,4.0,1.0,,1.0,0,1
5.0,2.0,1.0,0.0,,0.0,0,0
3.0,2.0,1.0,0.0,,0.0,1,0
5.0,2.0,1.0,0.0,,0.0,1,0
4.3,2.4,18.0,0.0,,0.0,0,0
4.5,2.0,10.0,1.0,100.0,0.0,0,0
3.0,2.0,1.0,0.0,,0.0,1,0
2.4,4.2,5.0,0.0,,0.0,0,0
4.8,3.0,2.0,0.0,,0.0,1,0
5.0,1.0,2.0,1.0,,0.0,0,1
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
4.0,2.0,1.0,0.0,,0.0,1,0
3.5,2.0,3.0,0.0,,0.0,1,0
4.8,2.4,12.0,1.0,100.0,0.0,0,0
2.8,3.5,2.0,0.0,,0.0,0,1
5.0,1.0,1.0,1.0,,0.0,0,1
3.0,3.0,1.0,0.0,,0.0,1,0
3.6,2.2,6.0,0.0,,0.0,1,0
4.5,2.7,9.0,0.0,83.0,0.0,1,0
,,,,,,0,0
4.0,5.0,1.0,0.0,,0.0,0,1
5.0,1.0,2.0,1.0,,0.0,0,1
5.0,1.5,2.0,1.0,,0.0,1,0
4.9,2.0,4.0,1.0,,0.0,0,1
4.3,3.5,10.0,1.0,89.0,0.0,1,0
2.3,4.0,4.0,0.0,,0.0,1,0
4.7,2.0,5.0,1.0,,0.0,0,1
4.5,2.0,1.0,1.0,,0.0,1,0
3.0,4.0,1.0,0.0,,0.0,1,0
2.5,4.0,5.0,0.0,,0.0,0,0
4.7,1.3,3.0,1.0,,0.0,1,0
4.7,2.8,5.0,1.0,,0.0,0,1
3.3,3.5,2.0,0.0,,0.0,1,0
4.5,3.0,1.0,0.0,,0.0,0,1
3.0,4.3,3.0,0.0,,0.0,0,1
4.5,2.0,2.0,1.0,,0.0,0,1
4.7,2.1,14.0,0.0,100.0,0.0,1,0
4.4,1.4,5.0,1.0,,0.0,1,0
,,,,,,0,0
3.2,2.8,5.0,0.0,60.0,0.0,0,0
4.8,2.8,5.0,1.0,,0.0,1,0
2.7,3.7,11.0,0.0,44.0,0.0,1,0
3.6,3.0,4.0,0.0,,4.0,0,1
4.0,1.0,1.0,1.0,,0.0,1,0
4.8,4.0,2.0,0.0,,0.0,0,1
4.5,3.6,5.0,0.0,,0.0,0,0
2.6,3.8,6.0,1.0,,0.0,1,0
5.0,3.0,1.0,0.0,,0.0,1,0
3.7,2.3,3.0,0.0,,3.0,0,1
5.0,4.5,2.0,1.0,,0.0,1,1
1.0,3.0,1.0,0.0,,0.0,0,1
4.8,2.0,2.0,1.0,,0.0,0,1
,,,,,,0,0
3.9,1.3,3.0,0.0,,0.0,1,0
4.7,2.6,7.0,1.0,100.0,0.0,0,1
,,,,,,0,0
3.3,3.3,3.0,0.0,,1.0,1,0
3.3,2.3,3.0,0.0,,3.0,1,0
,,,,,,0,0
2.3,4.7,6.0,0.0,,0.0,0,0
5.0,1.3,6.0,1.0,,0.0,1,0
5.0,1.0,1.0,0.0,,1.0,1,0
4.3,2.0,2.0,0.0,,2.0,0,1
4.8,2.5,4.0,1.0,,0.0,0,1
5.0,2.0,5.0,0.0,,0.0,1,0
5.0,3.0,1.0,1.0,,0.0,0,1
5.0,1.0,1.0,0.0,,0.0,1,0
4.4,3.4,14.0,0.0,91.0,0.0,1,0
4.2,2.6,5.0,1.0,,2.0,1,0
4.0,4.0,1.0,0.0,,0.0,0,1
3.0,4.0,1.0,0.0,,0.0,0,1
4.2,2.6,11.0,0.0,83.0,0.0,0,1
1.3,5.0,2.0,0.0,,0.0,0,0
5.0,3.0,1.0,0.0,,0.0,1,0
4.9,3.3,4.0,0.0,,0.0,0,1
2.6,4.0,3.0,1.0,,1.0,0,0
,,,,,,0,0
,,,,,,0,0
4.3,2.8,6.0,0.0,,0.0,0,1
